date,store_id,product_id,category,price,promotion,day_of_week,is_weekend,holiday,stock_available,units_sold
2025-07-10,S004,P008,Snacks,60.0,0,3,0,0,14,14
2025-07-11,S004,P008,Snacks,60.0,0,4,0,0,249,77
2025-07-12,S004,P008,Snacks,60.0,0,5,1,0,272,95
2025-07-13,S004,P008,Snacks,63.0,0,6,1,0,177,85
2025-07-14,S004,P008,Snacks,60.0,0,0,0,0,155,26
2025-07-15,S004,P008,Snacks,60.0,0,1,0,0,158,49
2025-07-16,S004,P008,Snacks,60.0,0,2,0,0,175,49
2025-07-17,S004,P008,Snacks,60.0,0,3,0,0,163,57
2025-07-18,S004,P008,Snacks,60.0,0,4,0,0,201,92
2025-07-19,S004,P008,Snacks,60.0,0,5,1,0,252,97
2025-07-20,S004,P008,Snacks,60.0,0,6,1,0,161,91
2025-07-21,S004,P008,Snacks,60.0,0,0,0,0,112,34
2025-07-22,S004,P008,Snacks,60.0,0,1,0,0,151,57
2025-07-23,S004,P008,Snacks,60.0,0,2,0,0,116,67
2025-07-24,S004,P008,Snacks,60.0,0,3,0,0,41,41
2025-07-25,S004,P008,Snacks,60.0,0,4,0,0,160,79
2025-07-26,S004,P008,Snacks,60.0,0,5,1,0,208,103
2025-07-27,S004,P008,Snacks,60.0,0,6,1,0,170,64
2025-07-28,S004,P008,Snacks,60.0,0,0,0,0,153,61
2025-07-29,S004,P008,Snacks,60.0,0,1,0,0,112,56
2025-07-30,S004,P008,Snacks,60.0,0,2,0,1,100,99
2025-07-31,S004,P008,Snacks,60.0,0,3,0,0,116,59
2025-08-01,S004,P008,Snacks,60.0,0,4,0,0,213,67
2025-08-02,S004,P008,Snacks,60.0,0,5,1,0,197,98
2025-08-03,S004,P008,Snacks,60.0,0,6,1,0,162,74
2025-08-04,S004,P008,Snacks,60.0,0,0,0,0,131,41
2025-08-05,S004,P008,Snacks,60.0,0,1,0,0,113,45
2025-08-06,S004,P008,Snacks,60.0,0,2,0,0,111,72
2025-08-07,S004,P008,Snacks,57.0,0,3,0,0,116,68
2025-08-08,S004,P008,Snacks,60.0,0,4,0,0,195,100
2025-08-09,S004,P008,Snacks,57.0,0,5,1,0,268,102
2025-08-10,S004,P008,Snacks,60.0,0,6,1,0,194,92
2025-08-11,S004,P008,Snacks,60.0,0,0,0,0,120,47
2025-08-12,S004,P008,Snacks,48.0,1,1,0,0,102,102
2025-08-13,S004,P008,Snacks,60.0,0,2,0,0,177,54
2025-08-14,S004,P008,Snacks,60.0,0,3,0,0,166,62
2025-08-15,S004,P008,Snacks,60.0,0,4,0,0,194,85
2025-08-16,S004,P008,Snacks,60.0,0,5,1,0,148,83
2025-08-17,S004,P008,Snacks,60.0,0,6,1,0,149,73
2025-08-18,S004,P008,Snacks,63.0,0,0,0,0,88,39
2025-08-19,S004,P008,Snacks,63.0,0,1,0,0,92,42
2025-08-20,S004,P008,Snacks,60.0,0,2,0,0,164,51
2025-08-21,S004,P008,Snacks,60.0,0,3,0,0,141,71
2025-08-22,S004,P008,Snacks,60.0,0,4,0,0,141,94
2025-08-23,S004,P008,Snacks,60.0,0,5,1,0,149,95
2025-08-24,S004,P008,Snacks,60.0,0,6,1,0,129,81
2025-08-25,S004,P008,Snacks,60.0,0,0,0,0,100,63
2025-08-26,S004,P008,Snacks,60.0,0,1,0,0,121,43
2025-08-27,S004,P008,Snacks,60.0,0,2,0,0,155,76
2025-08-28,S004,P008,Snacks,60.0,0,3,0,0,121,63
2025-08-29,S004,P008,Snacks,60.0,0,4,0,0,234,93
2025-08-30,S004,P008,Snacks,60.0,0,5,1,0,259,95
2025-08-31,S004,P008,Snacks,60.0,0,6,1,0,147,84
2025-09-01,S004,P008,Snacks,60.0,0,0,0,0,154,42
2025-09-02,S004,P008,Snacks,60.0,0,1,0,0,98,53
2025-09-03,S004,P008,Snacks,60.0,0,2,0,0,105,61
2025-09-04,S004,P008,Snacks,60.0,0,3,0,0,126,75
2025-09-05,S004,P008,Snacks,60.0,0,4,0,0,245,67
2025-09-06,S004,P008,Snacks,60.0,0,5,1,0,216,102
2025-09-07,S004,P008,Snacks,60.0,0,6,1,0,242,74
2025-09-08,S004,P008,Snacks,60.0,0,0,0,0,109,52
2025-09-09,S004,P008,Snacks,60.0,0,1,0,0,93,93
2025-09-10,S004,P008,Snacks,60.0,0,2,0,0,133,55
2025-09-11,S004,P008,Snacks,60.0,0,3,0,0,202,55
2025-09-12,S004,P008,Snacks,60.0,0,4,0,0,163,81
2025-09-13,S004,P008,Snacks,60.0,0,5,1,0,200,80
2025-09-14,S004,P008,Snacks,60.0,0,6,1,0,166,94
2025-09-15,S004,P008,Snacks,60.0,0,0,0,0,133,62
2025-09-16,S004,P008,Snacks,60.0,0,1,0,0,145,50
2025-09-17,S004,P008,Snacks,60.0,0,2,0,0,100,62
2025-09-18,S004,P008,Snacks,60.0,0,3,0,0,204,78
2025-09-19,S004,P008,Snacks,57.0,0,4,0,0,249,182
2025-09-20,S004,P008,Snacks,57.0,0,5,1,0,215,111
2025-09-21,S004,P008,Snacks,57.0,0,6,1,0,213,98
2025-09-22,S004,P008,Snacks,60.0,0,0,0,0,162,49
2025-09-23,S004,P008,Snacks,60.0,0,1,0,0,157,55
2025-09-24,S004,P008,Snacks,60.0,0,2,0,0,119,52
2025-09-25,S004,P008,Snacks,57.0,0,3,0,0,166,77
2025-09-26,S004,P008,Snacks,60.0,0,4,0,0,237,92
2025-09-27,S004,P008,Snacks,60.0,0,5,1,0,255,94
2025-09-28,S004,P008,Snacks,60.0,0,6,1,0,149,90
2025-09-29,S004,P008,Snacks,48.0,1,0,0,0,127,106
2025-09-30,S004,P008,Snacks,60.0,0,1,0,0,32,32
2025-10-01,S004,P008,Snacks,60.0,0,2,0,0,138,67
2025-10-02,S004,P008,Snacks,60.0,0,3,0,0,138,55
2025-10-03,S004,P008,Snacks,60.0,0,4,0,0,209,90
2025-10-04,S004,P008,Snacks,60.0,0,5,1,0,177,98
2025-10-05,S004,P008,Snacks,60.0,0,6,1,0,200,71
2025-10-06,S004,P008,Snacks,60.0,0,0,0,0,118,64
2025-10-07,S004,P008,Snacks,63.0,0,1,0,0,125,53
2025-10-08,S004,P008,Snacks,48.0,1,2,0,0,109,109
2025-10-09,S004,P008,Snacks,60.0,0,3,0,0,190,68
2025-10-10,S004,P008,Snacks,60.0,0,4,0,0,228,85
2025-10-11,S004,P008,Snacks,60.0,0,5,1,0,261,85
2025-10-12,S004,P008,Snacks,60.0,0,6,1,0,147,79
2025-10-13,S004,P008,Snacks,60.0,0,0,0,0,154,40
2025-10-14,S004,P008,Snacks,48.0,1,1,0,0,135,98
2025-10-15,S004,P008,Snacks,60.0,0,2,0,0,158,53
2025-10-16,S004,P008,Snacks,48.0,1,3,0,0,176,136
2025-10-17,S004,P008,Snacks,60.0,0,4,0,0,180,93
2025-10-18,S004,P008,Snacks,60.0,0,5,1,0,209,98
2025-10-19,S004,P008,Snacks,60.0,0,6,1,0,134,79
2025-10-20,S004,P008,Snacks,60.0,0,0,0,0,135,68
2025-10-21,S004,P008,Snacks,60.0,0,1,0,0,132,53
2025-10-22,S004,P008,Snacks,60.0,0,2,0,0,119,61
2025-10-23,S004,P008,Snacks,60.0,0,3,0,0,116,62
2025-10-24,S004,P008,Snacks,60.0,0,4,0,0,251,78
2025-10-25,S004,P008,Snacks,60.0,0,5,1,0,148,91
2025-10-26,S004,P008,Snacks,60.0,0,6,1,0,219,79
2025-10-27,S004,P008,Snacks,60.0,0,0,0,0,161,53
2025-10-28,S004,P008,Snacks,60.0,0,1,0,0,113,56
2025-10-29,S004,P008,Snacks,60.0,0,2,0,0,119,63
2025-10-30,S004,P008,Snacks,48.0,1,3,0,0,130,130
2025-10-31,S004,P008,Snacks,60.0,0,4,0,0,232,88
2025-11-01,S004,P008,Snacks,60.0,0,5,1,0,230,86
2025-11-02,S004,P008,Snacks,60.0,0,6,1,0,193,78
2025-11-03,S004,P008,Snacks,60.0,0,0,0,0,133,51
2025-11-04,S004,P008,Snacks,60.0,0,1,0,0,151,53
2025-11-05,S004,P008,Snacks,60.0,0,2,0,0,168,73
2025-11-06,S004,P008,Snacks,60.0,0,3,0,0,187,76
2025-11-07,S004,P008,Snacks,60.0,0,4,0,0,197,97
2025-11-08,S004,P008,Snacks,60.0,0,5,1,0,239,111
2025-11-09,S004,P008,Snacks,60.0,0,6,1,0,135,62
2025-11-10,S004,P008,Snacks,60.0,0,0,0,0,120,64
2025-11-11,S004,P008,Snacks,60.0,0,1,0,0,94,53
2025-11-12,S004,P008,Snacks,60.0,0,2,0,0,114,57
2025-11-13,S004,P008,Snacks,60.0,0,3,0,0,148,71
2025-11-14,S004,P008,Snacks,60.0,0,4,0,0,231,99
2025-11-15,S004,P008,Snacks,60.0,0,5,1,0,258,97
2025-11-16,S004,P008,Snacks,60.0,0,6,1,0,147,87
2025-11-17,S004,P008,Snacks,60.0,0,0,0,0,132,65
2025-11-18,S004,P008,Snacks,60.0,0,1,0,1,138,96
2025-11-19,S004,P008,Snacks,60.0,0,2,0,0,116,74
2025-11-20,S004,P008,Snacks,60.0,0,3,0,0,33,33
2025-11-21,S004,P008,Snacks,60.0,0,4,0,0,154,87
2025-11-22,S004,P008,Snacks,60.0,0,5,1,0,222,96
2025-11-23,S004,P008,Snacks,60.0,0,6,1,0,146,71
2025-11-24,S004,P008,Snacks,60.0,0,0,0,0,156,46
2025-11-25,S004,P008,Snacks,60.0,0,1,0,0,131,63
2025-11-26,S004,P008,Snacks,60.0,0,2,0,0,144,57
2025-11-27,S004,P008,Snacks,60.0,0,3,0,0,118,67
2025-11-28,S004,P008,Snacks,60.0,0,4,0,0,191,91
2025-11-29,S004,P008,Snacks,60.0,0,5,1,0,217,93
2025-11-30,S004,P008,Snacks,60.0,0,6,1,0,139,81
2025-12-01,S004,P008,Snacks,60.0,0,0,0,0,141,58
2025-12-02,S004,P008,Snacks,60.0,0,1,0,0,145,62
2025-12-03,S004,P008,Snacks,60.0,0,2,0,0,163,40
2025-12-04,S004,P008,Snacks,60.0,0,3,0,0,181,69
2025-12-05,S004,P008,Snacks,60.0,0,4,0,0,10,10
2025-12-06,S004,P008,Snacks,60.0,0,5,1,0,274,105
2025-12-07,S004,P008,Snacks,60.0,0,6,1,0,229,86
2025-12-08,S004,P008,Snacks,60.0,0,0,0,0,124,53
2025-12-09,S004,P008,Snacks,63.0,0,1,0,0,99,53
2025-12-10,S004,P008,Snacks,60.0,0,2,0,0,129,51
2025-12-11,S004,P008,Snacks,60.0,0,3,0,0,118,69
2025-12-12,S004,P008,Snacks,60.0,0,4,0,0,221,88
2025-12-13,S004,P008,Snacks,60.0,0,5,1,0,152,93
2025-12-14,S004,P008,Snacks,60.0,0,6,1,0,177,74
2025-12-15,S004,P008,Snacks,60.0,0,0,0,0,144,47
2025-12-16,S004,P008,Snacks,60.0,0,1,0,0,93,53
2025-12-17,S004,P008,Snacks,60.0,0,2,0,0,112,66
2025-12-18,S004,P008,Snacks,60.0,0,3,0,0,131,60
2025-12-19,S004,P008,Snacks,60.0,0,4,0,0,233,99
2025-12-20,S004,P008,Snacks,60.0,0,5,1,1,241,176
2025-12-21,S004,P008,Snacks,60.0,0,6,1,0,180,87
2025-12-22,S004,P008,Snacks,60.0,0,0,0,0,134,53
2025-12-23,S004,P008,Snacks,60.0,0,1,0,0,92,60
2025-12-24,S004,P008,Snacks,60.0,0,2,0,0,123,72
2025-12-25,S004,P008,Snacks,60.0,0,3,0,1,34,34
2025-12-26,S004,P008,Snacks,48.0,1,4,0,0,258,183
2025-12-27,S004,P008,Snacks,60.0,0,5,1,0,222,101
2025-12-28,S004,P008,Snacks,57.0,0,6,1,0,146,91
2025-12-29,S004,P008,Snacks,57.0,0,0,0,0,120,53
2025-12-30,S004,P008,Snacks,60.0,0,1,0,0,149,48
2025-12-31,S004,P008,Snacks,60.0,0,2,0,0,146,53
2023-12-13,S005,P009,Rice & Grains,150.0,0,2,0,0,51,15
2023-12-14,S005,P009,Rice & Grains,150.0,0,3,0,0,9,9
2023-12-15,S005,P009,Rice & Grains,150.0,0,4,0,0,44,12
2023-12-16,S005,P009,Rice & Grains,150.0,0,5,1,0,37,18
2023-12-17,S005,P009,Rice & Grains,150.0,0,6,1,0,57,20
2023-12-18,S005,P009,Rice & Grains,150.0,0,0,0,0,34,13
2023-12-19,S005,P009,Rice & Grains,150.0,0,1,0,0,49,13
2023-12-20,S005,P009,Rice & Grains,150.0,0,2,0,0,46,17
2023-12-21,S005,P009,Rice & Grains,150.0,0,3,0,0,39,13
2023-12-22,S005,P009,Rice & Grains,150.0,0,4,0,0,34,13
2023-12-23,S005,P009,Rice & Grains,150.0,0,5,1,0,45,17
2023-12-24,S005,P009,Rice & Grains,150.0,0,6,1,0,50,17
2023-12-25,S005,P009,Rice & Grains,150.0,0,0,0,1,41,17
2023-12-26,S005,P009,Rice & Grains,150.0,0,1,0,0,43,13
2023-12-27,S005,P009,Rice & Grains,150.0,0,2,0,0,45,15
2023-12-28,S005,P009,Rice & Grains,150.0,0,3,0,0,34,14
2023-12-29,S005,P009,Rice & Grains,120.0,1,4,0,0,39,29
2023-12-30,S005,P009,Rice & Grains,150.0,0,5,1,0,47,16
2023-12-31,S005,P009,Rice & Grains,150.0,0,6,1,0,40,13
2024-01-01,S005,P009,Rice & Grains,150.0,0,0,0,1,34,18
2024-01-02,S005,P009,Rice & Grains,150.0,0,1,0,0,47,17
2024-01-03,S005,P009,Rice & Grains,150.0,0,2,0,0,44,21
2024-01-04,S005,P009,Rice & Grains,150.0,0,3,0,0,46,13
2024-01-05,S005,P009,Rice & Grains,150.0,0,4,0,0,35,14
2024-01-06,S005,P009,Rice & Grains,150.0,0,5,1,0,40,14
2024-01-07,S005,P009,Rice & Grains,150.0,0,6,1,0,55,15
2024-01-08,S005,P009,Rice & Grains,150.0,0,0,0,0,32,13
2024-01-09,S005,P009,Rice & Grains,150.0,0,1,0,0,41,16
2024-01-10,S005,P009,Rice & Grains,150.0,0,2,0,0,33,13
2024-01-11,S005,P009,Rice & Grains,150.0,0,3,0,0,43,26
2024-01-12,S005,P009,Rice & Grains,150.0,0,4,0,0,35,16
2024-01-13,S005,P009,Rice & Grains,150.0,0,5,1,0,36,16
2024-01-14,S005,P009,Rice & Grains,150.0,0,6,1,0,56,20
2024-01-15,S005,P009,Rice & Grains,150.0,0,0,0,0,35,15
2024-01-16,S005,P009,Rice & Grains,150.0,0,1,0,0,53,17
2024-01-17,S005,P009,Rice & Grains,135.0,0,2,0,0,35,19
2024-01-18,S005,P009,Rice & Grains,150.0,0,3,0,0,49,15
2024-01-19,S005,P009,Rice & Grains,150.0,0,4,0,0,8,8
2024-01-20,S005,P009,Rice & Grains,150.0,0,5,1,0,48,14
2024-01-21,S005,P009,Rice & Grains,150.0,0,6,1,0,44,19
2024-01-22,S005,P009,Rice & Grains,150.0,0,0,0,0,45,17
2024-01-23,S005,P009,Rice & Grains,150.0,0,1,0,0,39,17
2024-01-24,S005,P009,Rice & Grains,150.0,0,2,0,0,32,12
2024-01-25,S005,P009,Rice & Grains,150.0,0,3,0,0,42,16
2024-01-26,S005,P009,Rice & Grains,150.0,0,4,0,0,51,12
2024-01-27,S005,P009,Rice & Grains,150.0,0,5,1,0,54,16
2024-01-28,S005,P009,Rice & Grains,150.0,0,6,1,0,54,16
2024-01-29,S005,P009,Rice & Grains,150.0,0,0,0,0,50,13
2024-01-30,S005,P009,Rice & Grains,150.0,0,1,0,0,45,13
2024-01-31,S005,P009,Rice & Grains,150.0,0,2,0,0,35,15
2024-02-01,S005,P009,Rice & Grains,150.0,0,3,0,0,47,12
2024-02-02,S005,P009,Rice & Grains,150.0,0,4,0,0,38,14
2024-02-03,S005,P009,Rice & Grains,150.0,0,5,1,0,48,18
2024-02-04,S005,P009,Rice & Grains,150.0,0,6,1,0,39,19
2024-02-05,S005,P009,Rice & Grains,150.0,0,0,0,0,39,14
2024-02-06,S005,P009,Rice & Grains,150.0,0,1,0,0,38,13
2024-02-07,S005,P009,Rice & Grains,150.0,0,2,0,0,40,15
2024-02-08,S005,P009,Rice & Grains,150.0,0,3,0,0,48,14
2024-02-09,S005,P009,Rice & Grains,150.0,0,4,0,0,45,13
2024-02-10,S005,P009,Rice & Grains,150.0,0,5,1,0,40,15
2024-02-11,S005,P009,Rice & Grains,120.0,1,6,1,0,44,33
2024-02-12,S005,P009,Rice & Grains,120.0,1,0,0,0,41,29
2024-02-13,S005,P009,Rice & Grains,150.0,0,1,0,0,33,14
2024-02-14,S005,P009,Rice & Grains,150.0,0,2,0,0,48,16
2024-02-15,S005,P009,Rice & Grains,150.0,0,3,0,0,54,10
2024-02-16,S005,P009,Rice & Grains,120.0,1,4,0,0,45,30
2024-02-17,S005,P009,Rice & Grains,150.0,0,5,1,0,52,18
2024-02-18,S005,P009,Rice & Grains,150.0,0,6,1,0,49,14
2024-02-19,S005,P009,Rice & Grains,150.0,0,0,0,0,47,16
2024-02-20,S005,P009,Rice & Grains,150.0,0,1,0,0,38,13
2024-02-21,S005,P009,Rice & Grains,150.0,0,2,0,0,49,16
2024-02-22,S005,P009,Rice & Grains,150.0,0,3,0,0,45,11
2024-02-23,S005,P009,Rice & Grains,157.5,0,4,0,0,36,13
2024-02-24,S005,P009,Rice & Grains,150.0,0,5,1,0,37,16
2024-02-25,S005,P009,Rice & Grains,120.0,1,6,1,0,50,34
2024-02-26,S005,P009,Rice & Grains,150.0,0,0,0,0,1,1
2024-02-27,S005,P009,Rice & Grains,150.0,0,1,0,0,50,14
2024-02-28,S005,P009,Rice & Grains,150.0,0,2,0,0,44,16
2024-02-29,S005,P009,Rice & Grains,150.0,0,3,0,0,51,12
2024-03-01,S005,P009,Rice & Grains,150.0,0,4,0,0,41,16
2024-03-02,S005,P009,Rice & Grains,150.0,0,5,1,0,57,16
2024-03-03,S005,P009,Rice & Grains,150.0,0,6,1,0,44,14
2024-03-04,S005,P009,Rice & Grains,150.0,0,0,0,0,47,16
2024-03-05,S005,P009,Rice & Grains,150.0,0,1,0,0,43,15
2024-03-06,S005,P009,Rice & Grains,150.0,0,2,0,0,54,13
2024-03-07,S005,P009,Rice & Grains,150.0,0,3,0,0,49,17
2024-03-08,S005,P009,Rice & Grains,150.0,0,4,0,0,42,17
2024-03-09,S005,P009,Rice & Grains,150.0,0,5,1,0,35,18
2024-03-10,S005,P009,Rice & Grains,150.0,0,6,1,0,50,20
2024-03-11,S005,P009,Rice & Grains,150.0,0,0,0,0,43,13
2024-03-12,S005,P009,Rice & Grains,150.0,0,1,0,0,37,12
2024-03-13,S005,P009,Rice & Grains,135.0,0,2,0,0,33,15
2024-03-14,S005,P009,Rice & Grains,150.0,0,3,0,0,48,15
2024-03-15,S005,P009,Rice & Grains,150.0,0,4,0,0,53,14
2024-03-16,S005,P009,Rice & Grains,150.0,0,5,1,0,35,15
2024-03-17,S005,P009,Rice & Grains,135.0,0,6,1,1,40,17
2024-03-18,S005,P009,Rice & Grains,150.0,0,0,0,0,45,15
2024-03-19,S005,P009,Rice & Grains,150.0,0,1,0,0,54,11
2024-03-20,S005,P009,Rice & Grains,150.0,0,2,0,0,44,18
2024-03-21,S005,P009,Rice & Grains,150.0,0,3,0,0,49,12
2024-03-22,S005,P009,Rice & Grains,150.0,0,4,0,0,37,16
2024-03-23,S005,P009,Rice & Grains,150.0,0,5,1,0,50,14
2024-03-24,S005,P009,Rice & Grains,150.0,0,6,1,0,43,15
2024-03-25,S005,P009,Rice & Grains,150.0,0,0,0,0,46,13
2024-03-26,S005,P009,Rice & Grains,150.0,0,1,0,0,33,14
2024-03-27,S005,P009,Rice & Grains,150.0,0,2,0,0,39,13
2024-03-28,S005,P009,Rice & Grains,150.0,0,3,0,0,42,15
2024-03-29,S005,P009,Rice & Grains,150.0,0,4,0,0,52,15
2024-03-30,S005,P009,Rice & Grains,150.0,0,5,1,0,44,19
2024-03-31,S005,P009,Rice & Grains,150.0,0,6,1,0,47,14
2024-04-01,S005,P009,Rice & Grains,150.0,0,0,0,0,39,12
2024-04-02,S005,P009,Rice & Grains,150.0,0,1,0,0,52,14
2024-04-03,S005,P009,Rice & Grains,150.0,0,2,0,0,40,17
2024-04-04,S005,P009,Rice & Grains,150.0,0,3,0,0,43,16
2024-04-05,S005,P009,Rice & Grains,135.0,0,4,0,0,36,16
2024-04-06,S005,P009,Rice & Grains,150.0,0,5,1,0,37,11
2024-04-07,S005,P009,Rice & Grains,135.0,0,6,1,0,43,18
2024-04-08,S005,P009,Rice & Grains,142.5,0,0,0,0,54,15
2024-04-09,S005,P009,Rice & Grains,150.0,0,1,0,0,52,16
2024-04-10,S005,P009,Rice & Grains,150.0,0,2,0,0,44,12
2024-04-11,S005,P009,Rice & Grains,150.0,0,3,0,0,32,13
2024-04-12,S005,P009,Rice & Grains,150.0,0,4,0,0,34,12
2024-04-13,S005,P009,Rice & Grains,150.0,0,5,1,0,43,16
2024-04-14,S005,P009,Rice & Grains,150.0,0,6,1,0,37,13
2024-04-15,S005,P009,Rice & Grains,150.0,0,0,0,0,47,16
2024-04-16,S005,P009,Rice & Grains,150.0,0,1,0,0,44,13
2024-04-17,S005,P009,Rice & Grains,150.0,0,2,0,0,51,13
2024-04-18,S005,P009,Rice & Grains,150.0,0,3,0,0,48,12
2024-04-19,S005,P009,Rice & Grains,150.0,0,4,0,0,33,17
2024-04-20,S005,P009,Rice & Grains,150.0,0,5,1,0,54,17
2024-04-21,S005,P009,Rice & Grains,150.0,0,6,1,0,50,16
2024-04-22,S005,P009,Rice & Grains,150.0,0,0,0,0,43,11
2024-04-23,S005,P009,Rice & Grains,150.0,0,1,0,0,43,16
2024-04-24,S005,P009,Rice & Grains,150.0,0,2,0,0,53,17
2024-04-25,S005,P009,Rice & Grains,150.0,0,3,0,0,37,12
2024-04-26,S005,P009,Rice & Grains,150.0,0,4,0,0,41,15
2024-04-27,S005,P009,Rice & Grains,150.0,0,5,1,1,37,17
2024-04-28,S005,P009,Rice & Grains,150.0,0,6,1,0,37,17
2024-04-29,S005,P009,Rice & Grains,150.0,0,0,0,0,8,8
2024-04-30,S005,P009,Rice & Grains,150.0,0,1,0,0,52,15
2024-05-01,S005,P009,Rice & Grains,150.0,0,2,0,0,50,14
2024-05-02,S005,P009,Rice & Grains,135.0,0,3,0,0,35,17
2024-05-03,S005,P009,Rice & Grains,150.0,0,4,0,0,53,12
2024-05-04,S005,P009,Rice & Grains,150.0,0,5,1,0,42,16
2024-05-05,S005,P009,Rice & Grains,150.0,0,6,1,0,52,15
2024-05-06,S005,P009,Rice & Grains,150.0,0,0,0,0,52,18
2024-05-07,S005,P009,Rice & Grains,150.0,0,1,0,0,43,19
2024-05-08,S005,P009,Rice & Grains,120.0,1,2,0,0,45,31
2024-05-09,S005,P009,Rice & Grains,150.0,0,3,0,0,46,15
2024-05-10,S005,P009,Rice & Grains,150.0,0,4,0,0,36,16
2024-05-11,S005,P009,Rice & Grains,150.0,0,5,1,0,45,15
2024-05-12,S005,P009,Rice & Grains,150.0,0,6,1,0,39,19
2024-05-13,S005,P009,Rice & Grains,150.0,0,0,0,0,50,16
2024-05-14,S005,P009,Rice & Grains,150.0,0,1,0,0,46,14
2024-05-15,S005,P009,Rice & Grains,150.0,0,2,0,0,49,14
2024-05-16,S005,P009,Rice & Grains,150.0,0,3,0,0,49,17
2024-05-17,S005,P009,Rice & Grains,150.0,0,4,0,0,43,15
2024-05-18,S005,P009,Rice & Grains,150.0,0,5,1,0,47,16
2024-05-19,S005,P009,Rice & Grains,150.0,0,6,1,0,52,20
2024-05-20,S005,P009,Rice & Grains,150.0,0,0,0,0,41,17
2024-05-21,S005,P009,Rice & Grains,150.0,0,1,0,0,45,14
2024-05-22,S005,P009,Rice & Grains,150.0,0,2,0,0,39,12
2024-05-23,S005,P009,Rice & Grains,150.0,0,3,0,0,49,15
2024-05-24,S005,P009,Rice & Grains,150.0,0,4,0,0,36,28
2024-05-25,S005,P009,Rice & Grains,150.0,0,5,1,0,57,18
2024-05-26,S005,P009,Rice & Grains,150.0,0,6,1,0,47,17
2024-05-27,S005,P009,Rice & Grains,150.0,0,0,0,0,51,16
2024-05-28,S005,P009,Rice & Grains,135.0,0,1,0,0,33,16
2024-05-29,S005,P009,Rice & Grains,150.0,0,2,0,0,49,14
2024-05-30,S005,P009,Rice & Grains,150.0,0,3,0,0,46,13
2024-05-31,S005,P009,Rice & Grains,150.0,0,4,0,0,44,13
2024-06-01,S005,P009,Rice & Grains,150.0,0,5,1,0,54,14
2024-06-02,S005,P009,Rice & Grains,150.0,0,6,1,0,36,15
2024-06-03,S005,P009,Rice & Grains,150.0,0,0,0,0,35,14
2024-06-04,S005,P009,Rice & Grains,150.0,0,1,0,0,48,12
2024-06-05,S005,P009,Rice & Grains,150.0,0,2,0,0,46,18
2024-06-06,S005,P009,Rice & Grains,150.0,0,3,0,0,44,16
2024-06-07,S005,P009,Rice & Grains,150.0,0,4,0,0,44,38
2024-06-08,S005,P009,Rice & Grains,150.0,0,5,1,0,10,10
2024-06-09,S005,P009,Rice & Grains,150.0,0,6,1,0,56,19
2024-06-10,S005,P009,Rice & Grains,150.0,0,0,0,0,49,10
2024-06-11,S005,P009,Rice & Grains,150.0,0,1,0,0,35,35
2024-06-12,S005,P009,Rice & Grains,150.0,0,2,0,0,34,13
2024-06-13,S005,P009,Rice & Grains,135.0,0,3,0,0,38,15
2024-06-14,S005,P009,Rice & Grains,150.0,0,4,0,0,33,13
2024-06-15,S005,P009,Rice & Grains,150.0,0,5,1,0,49,17
2024-06-16,S005,P009,Rice & Grains,150.0,0,6,1,0,38,15
2024-06-17,S005,P009,Rice & Grains,150.0,0,0,0,0,47,15
2024-06-18,S005,P009,Rice & Grains,120.0,1,1,0,0,39,33
2024-06-19,S005,P009,Rice & Grains,150.0,0,2,0,0,39,14
2024-06-20,S005,P009,Rice & Grains,150.0,0,3,0,0,33,15
2024-06-21,S005,P009,Rice & Grains,150.0,0,4,0,0,48,16
2024-06-22,S005,P009,Rice & Grains,150.0,0,5,1,0,47,16
2024-06-23,S005,P009,Rice & Grains,150.0,0,6,1,0,58,15
2024-06-24,S005,P009,Rice & Grains,150.0,0,0,0,0,53,14
2024-06-25,S005,P009,Rice & Grains,150.0,0,1,0,0,49,15
2024-06-26,S005,P009,Rice & Grains,150.0,0,2,0,0,38,15
2024-06-27,S005,P009,Rice & Grains,150.0,0,3,0,0,50,17
2024-06-28,S005,P009,Rice & Grains,150.0,0,4,0,0,41,14
2024-06-29,S005,P009,Rice & Grains,150.0,0,5,1,0,54,15
2024-06-30,S005,P009,Rice & Grains,150.0,0,6,1,0,50,15
2024-07-01,S005,P009,Rice & Grains,157.5,0,0,0,0,40,9
2024-07-02,S005,P009,Rice & Grains,120.0,1,1,0,0,38,29
2024-07-03,S005,P009,Rice & Grains,150.0,0,2,0,0,50,17
2024-07-04,S005,P009,Rice & Grains,150.0,0,3,0,0,46,13
2024-07-05,S005,P009,Rice & Grains,150.0,0,4,0,0,54,17
2024-07-06,S005,P009,Rice & Grains,120.0,1,5,1,0,47,34
2024-07-07,S005,P009,Rice & Grains,150.0,0,6,1,0,57,17
2024-07-08,S005,P009,Rice & Grains,120.0,1,0,0,0,39,29
2024-07-09,S005,P009,Rice & Grains,150.0,0,1,0,0,35,16
2024-07-10,S005,P009,Rice & Grains,150.0,0,2,0,0,50,14
2024-07-11,S005,P009,Rice & Grains,150.0,0,3,0,0,49,18
2024-07-12,S005,P009,Rice & Grains,120.0,1,4,0,0,51,31
2024-07-13,S005,P009,Rice & Grains,150.0,0,5,1,0,45,17
2024-07-14,S005,P009,Rice & Grains,150.0,0,6,1,0,57,17
2024-07-15,S005,P009,Rice & Grains,150.0,0,0,0,0,37,14
